display_name,electrode_order,electrode_name,x,y,z,source_url
braindecode/labram-pretrained,99,CFC4,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,100,CFC5,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,101,CFC6,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,102,CFC7,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,103,CFC8,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,104,CCP1,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,105,CCP2,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,106,CCP3,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,107,CCP4,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,108,CCP5,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,109,CCP6,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,110,CCP7,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,111,CCP8,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,112,T1,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,113,T2,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,114,FTT9h,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,115,TTP7h,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,116,TPP9h,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,117,FTT10h,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,118,TPP8h,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,119,TPP10h,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,120,FP1-F7,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,121,F7-T7,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,122,T7-P7,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,123,P7-O1,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,124,FP2-F8,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,125,F8-T8,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,126,T8-P8,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/labram-pretrained,127,P8-O2,,,,https://huggingface.co/braindecode/labram-pretrained/resolve/0563b6c626e7b40d9a36653b763715db94d945d7/config.json
braindecode/signal-jepa,0,Fp1,-0.0294367,0.0839171,-0.00699,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,1,Fp2,0.0298723,0.0848959,-0.00708,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,2,F7,-0.0702629,0.0424743,-0.01142,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,3,F3,-0.0502438,0.0531112,0.042192,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,4,Fz,0.0003122,0.058512,0.066462,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,5,F4,0.0518362,0.0543048,0.040814,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,6,F8,0.0730431,0.0444217,-0.012,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,7,FC5,-0.0772149,0.0186433,0.02446,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,8,FC1,-0.0340619,0.0260111,0.079987,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,9,FC2,0.0347841,0.0264379,0.078808,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,10,FC6,0.0795341,0.0199357,0.024438,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,11,T7,-0.0841611,-0.0160187,-0.009346,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,12,C3,-0.0653581,-0.0116317,0.064358,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,13,Cz,0.0004009,-0.009167,0.100244,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,14,C4,0.0671179,-0.0109003,0.06358,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,15,T8,0.0850799,-0.0150203,-0.00949,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,16,TP9,-0.0856192,-0.0465147,-0.045707,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,17,CP5,-0.0795922,-0.0465507,0.030949,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,18,CP1,-0.0355131,-0.0472919,0.091315,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,19,CP2,0.0383838,-0.0470731,0.090695,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,20,CP6,0.0833218,-0.0461013,0.031206,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,21,TP10,0.0861618,-0.0470353,-0.045869,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,22,P7,-0.0724343,-0.0734527,-0.002487,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,23,P3,-0.0530073,-0.0787878,0.05594,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,24,Pz,0.0003247,-0.081115,0.082615,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,25,P4,0.0556667,-0.0785602,0.056561,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,26,P8,0.0730557,-0.0730683,-0.00254,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,27,PO9,-0.0549104,-0.0980448,-0.035465,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,28,O1,-0.0294134,-0.112449,0.008839,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,29,Oz,0.0001076,-0.114892,0.014657,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,30,O2,0.0298426,-0.112156,0.0088,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,31,PO10,0.0549876,-0.0980911,-0.035541,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,32,FC3,-0.0601819,0.0227162,0.055544,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,33,FC4,0.0622931,0.0237228,0.05563,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,34,C5,-0.0802801,-0.0137597,0.02916,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,35,C1,-0.036158,-0.0099839,0.089752,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,36,C2,0.037672,-0.0096241,0.088412,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,37,C6,0.0834559,-0.0127763,0.029208,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,38,CP3,-0.0635562,-0.0470088,0.065624,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,39,CPz,0.0003858,-0.047318,0.099432,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,40,CP4,0.0666118,-0.0466372,0.06558,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,41,P1,-0.0286203,-0.0805249,0.075436,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,42,P2,0.0319197,-0.0804871,0.076716,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,43,POz,0.0002156,-0.102178,0.050608,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,44,FT9,-0.0840759,0.0145673,-0.050429,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,45,FTT9h,-0.084125,-0.0018467,-0.029794,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,46,TTP7h,-0.0855651,-0.0306287,0.011153,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,47,TP7,-0.0848302,-0.0460217,-0.007056,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,48,TPP9h,-0.0781602,-0.0607567,-0.023824,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,49,FT10,0.0841131,0.0143647,-0.050538,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,50,FTT10h,0.084123,-0.0018083,-0.029638,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,51,TPP8h,0.0785198,-0.0604323,0.012902,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,52,TP8,0.0855488,-0.0455453,-0.00713,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,53,TPP10h,0.0789027,-0.0609553,-0.023805,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,54,F9,-0.0701019,0.0416523,-0.049952,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,55,F10,0.0721141,0.0420667,-0.050452,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,56,AF7,-0.0548397,0.0685722,-0.01059,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,57,AF3,-0.0337007,0.0768371,0.021227,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,58,AF4,0.0357123,0.0777259,0.021956,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,59,AF8,0.0557433,0.0696568,-0.010755,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,60,PO3,-0.0365114,-0.1008529,0.037167,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
braindecode/signal-jepa,61,PO4,0.0367816,-0.1008491,0.036397,https://huggingface.co/braindecode/signal-jepa/resolve/51232ee0795a60e4378c17befe1e2ea5e94450c4/config.json
eeg-telecom-paris/cbramod-base-official,0,FP1,,,,https://huggingface.co/eeg-telecom-paris/cbramod-base-official/resolve/103466ceb62ecc2fb780b64c220b2cfcd1e5566b/model_cfg.yaml
eeg-telecom-paris/cbramod-base-official,1,FP2,,,,https://huggingface.co/eeg-telecom-paris/cbramod-base-official/resolve/103466ceb62ecc2fb780b64c220b2cfcd1e5566b/model_cfg.yaml
eeg-telecom-paris/cbramod-base-official,2,F3,,,,https://huggingface.co/eeg-telecom-paris/cbramod-base-official/resolve/103466ceb62ecc2fb780b64c220b2cfcd1e5566b/model_cfg.yaml
eeg-telecom-paris/cbramod-base-official,3,F4,,,,https://huggingface.co/eeg-telecom-paris/cbramod-base-official/resolve/103466ceb62ecc2fb780b64c220b2cfcd1e5566b/model_cfg.yaml
eeg-telecom-paris/cbramod-base-official,4,C3,,,,https://huggingface.co/eeg-telecom-paris/cbramod-base-official/resolve/103466ceb62ecc2fb780b64c220b2cfcd1e5566b/model_cfg.yaml
eeg-telecom-paris/cbramod-base-official,5,C4,,,,https://huggingface.co/eeg-telecom-paris/cbramod-base-official/resolve/103466ceb62ecc2fb780b64c220b2cfcd1e5566b/model_cfg.yaml
eeg-telecom-paris/cbramod-base-official,6,P3,,,,https://huggingface.co/eeg-telecom-paris/cbramod-base-official/resolve/103466ceb62ecc2fb780b64c220b2cfcd1e5566b/model_cfg.yaml
eeg-telecom-paris/cbramod-base-official,7,P4,,,,https://huggingface.co/eeg-telecom-paris/cbramod-base-official/resolve/103466ceb62ecc2fb780b64c220b2cfcd1e5566b/model_cfg.yaml
eeg-telecom-paris/cbramod-base-official,8,O1,,,,https://huggingface.co/eeg-telecom-paris/cbramod-base-official/resolve/103466ceb62ecc2fb780b64c220b2cfcd1e5566b/model_cfg.yaml
eeg-telecom-paris/cbramod-base-official,9,O2,,,,https://huggingface.co/eeg-telecom-paris/cbramod-base-official/resolve/103466ceb62ecc2fb780b64c220b2cfcd1e5566b/model_cfg.yaml
eeg-telecom-paris/cbramod-base-official,10,F7,,,,https://huggingface.co/eeg-telecom-paris/cbramod-base-official/resolve/103466ceb62ecc2fb780b64c220b2cfcd1e5566b/model_cfg.yaml
eeg-telecom-paris/cbramod-base-official,11,F8,,,,https://huggingface.co/eeg-telecom-paris/cbramod-base-official/resolve/103466ceb62ecc2fb780b64c220b2cfcd1e5566b/model_cfg.yaml
eeg-telecom-paris/cbramod-base-official,12,T3,,,,https://huggingface.co/eeg-telecom-paris/cbramod-base-official/resolve/103466ceb62ecc2fb780b64c220b2cfcd1e5566b/model_cfg.yaml
eeg-telecom-paris/cbramod-base-official,13,T4,,,,https://huggingface.co/eeg-telecom-paris/cbramod-base-official/resolve/103466ceb62ecc2fb780b64c220b2cfcd1e5566b/model_cfg.yaml
eeg-telecom-paris/cbramod-base-official,14,T5,,,,https://huggingface.co/eeg-telecom-paris/cbramod-base-official/resolve/103466ceb62ecc2fb780b64c220b2cfcd1e5566b/model_cfg.yaml
eeg-telecom-paris/cbramod-base-official,15,T6,,,,https://huggingface.co/eeg-telecom-paris/cbramod-base-official/resolve/103466ceb62ecc2fb780b64c220b2cfcd1e5566b/model_cfg.yaml
eeg-telecom-paris/cbramod-base-official,16,FZ,,,,https://huggingface.co/eeg-telecom-paris/cbramod-base-official/resolve/103466ceb62ecc2fb780b64c220b2cfcd1e5566b/model_cfg.yaml
eeg-telecom-paris/cbramod-base-official,17,CZ,,,,https://huggingface.co/eeg-telecom-paris/cbramod-base-official/resolve/103466ceb62ecc2fb780b64c220b2cfcd1e5566b/model_cfg.yaml
eeg-telecom-paris/cbramod-base-official,18,PZ,,,,https://huggingface.co/eeg-telecom-paris/cbramod-base-official/resolve/103466ceb62ecc2fb780b64c220b2cfcd1e5566b/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,0,FP1,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,1,FPZ,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,2,FP2,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,3,AF3,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,4,AF4,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,5,F7,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,6,F5,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,7,F3,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,8,F1,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,9,FZ,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,10,F2,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,11,F4,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,12,F6,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,13,F8,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,14,FT7,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,15,FC5,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,16,FC3,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,17,FC1,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,18,FCZ,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,19,FC2,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,20,FC4,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,21,FC6,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,22,FT8,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,23,T7,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,24,C5,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,25,C3,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,26,C1,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,27,CZ,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,28,C2,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,29,C4,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,30,C6,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,31,T8,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,32,TP7,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,33,CP5,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,34,CP3,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,35,CP1,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,36,CPZ,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,37,CP2,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,38,CP4,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,39,CP6,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,40,TP8,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
eeg-telecom-paris/eegpt-large-official,41,P7,,,,https://huggingface.co/eeg-telecom-paris/eegpt-large-official/resolve/11e0075c388e282a2762496f7f3775652c9e3db9/model_cfg.yaml
